word,tf-idf,tf,idf,words_num
公屏,0.004150150362264314,0.0003471544186248346,11.9547675029,46089.0
猛帅,0.004150150362264314,0.0003471544186248346,11.9547675029,46089.0
520,0.004150150362264314,0.0003471544186248346,11.9547675029,46089.0
炸弟,0.004150150362264314,0.0003471544186248346,11.9547675029,46089.0
王炸真,0.004150150362264314,0.0003471544186248346,11.9547675029,46089.0
有帅,0.004150150362264314,0.0003471544186248346,11.9547675029,46089.0
锅要,0.004150150362264314,0.0003471544186248346,11.9547675029,46089.0
一送,0.004150150362264314,0.0003471544186248346,11.9547675029,46089.0
VX,0.004150150362264314,0.0003471544186248346,11.9547675029,46089.0
行不行,0.0040788533705135716,0.00045564017444509535,8.9519177616,46089.0
打游戏,0.0040728969898131875,0.0003254572674607824,12.5143832909,46089.0
骑马,0.004072181983071449,0.0005641259302653561,7.21856905453,46089.0
不了,0.0040613507365586145,0.000672611686085617,6.03818045475,46089.0
妹子,0.0040395140607758905,0.00047733732560914754,8.46259834305,46089.0
喇叭,0.004037443179758728,0.00047733732560914754,8.45825994145,46089.0
般若,0.004022506793074703,0.00041224587211699103,9.75754292558,46089.0
加油,0.004012789960176399,0.00045564017444509535,8.80692745117,46089.0
打死,0.003999175364159561,0.000542428779101304,7.37271973435,46089.0
条件,0.003930095485794442,0.0008027945930699299,4.89551813094,46089.0
騷白,0.0038907659646227944,0.0003254572674607824,11.9547675029,46089.0
我来,0.0038907659646227944,0.0003254572674607824,11.9547675029,46089.0
12,0.0038907659646227944,0.0003254572674607824,11.9547675029,46089.0
101,0.0038907659646227944,0.0003254572674607824,11.9547675029,46089.0
666666666666666666666666666666,0.0038907659646227944,0.0003254572674607824,11.9547675029,46089.0
dao,0.0038907659646227944,0.0003254572674607824,11.9547675029,46089.0
口罩,0.0038846222576319734,0.0004339430232810432,8.9519177616,46089.0
神仙,0.003873018652638157,0.0005207316279372519,7.43764819506,46089.0
豆豆,0.003866408306183037,0.00041224587211699103,9.37888907493,46089.0
零点,0.003853180030966608,0.00041224587211699103,9.34680076038,46089.0
房梁,0.0038375944702315084,0.0003688515697888867,10.4041700905,46089.0
有没有,0.0038322497043680706,0.0005641259302653561,6.79325217787,46089.0
老板,0.003785621009253835,0.000542428779101304,6.97901946782,46089.0
楼上,0.00377374041955152,0.0004990344767731997,7.56208357377,46089.0
老表,0.0037687622519212826,0.0003471544186248346,10.8561552143,46089.0
播送,0.003752612622916531,0.0003471544186248346,10.8096351986,46089.0
谈不上,0.003746151790192888,0.0004339430232810432,8.63281949291,46089.0
火锅,0.0037427024168873264,0.0003905487209529389,9.58318953844,46089.0
初心,0.0037253552068432813,0.00028206296513267807,13.2075304714,46089.0
加速器,0.003705275283875979,0.00041224587211699103,8.98802276624,46089.0
万水千山,0.0036892951554058453,0.0003254572674607824,11.3357282945,46089.0
事实,0.0036824090727943758,0.0005858230814294083,6.28587228726,46089.0
子弹,0.0036365518868224523,0.00047733732560914754,7.61841090508,46089.0
四倍,0.0036335578372279718,0.0003471544186248346,10.4666904475,46089.0
独宠,0.0036313815669812752,0.00030376011629673025,11.9547675029,46089.0
同款,0.0036313815669812752,0.00030376011629673025,11.9547675029,46089.0
大图,0.0036313815669812752,0.00030376011629673025,11.9547675029,46089.0
11111,0.0036313815669812752,0.00030376011629673025,11.9547675029,46089.0
账号,0.0036303485514508882,0.0003905487209529389,9.29550746599,46089.0
浮生,0.003590820055635835,0.00030376011629673025,11.8212361103,46089.0
天天,0.0035736622735299092,0.0005207316279372519,6.86277168853,46089.0
单人,0.0035657070992032806,0.0003905487209529389,9.12999302751,46089.0
回放,0.003528133145418647,0.0003471544186248346,10.1630080337,46089.0
东西,0.0035212667410418974,0.0007377031395777734,4.77328420082,46089.0
玩家,0.0035189722803163443,0.0003905487209529389,9.01032852375,46089.0
没事,0.0035169009449209135,0.00045564017444509535,7.71859274526,46089.0
难受,0.003515022013705656,0.00045564017444509535,7.71446902808,46089.0
教教,0.003494086513241771,0.00030376011629673025,11.5027823792,46089.0
厕所,0.0034938284067912084,0.0004339430232810432,8.05135287203,46089.0
玩游戏,0.0034897558489878277,0.0003254572674607824,10.7226238216,46089.0
明天,0.0034816109746468784,0.000542428779101304,6.41855872842,46089.0
笨蛋,0.0034764700342055587,0.0003254572674607824,10.6818018271,46089.0
合口,0.0034676559272451123,0.00030376011629673025,11.4157710022,46089.0
绝版,0.003420831098821845,0.00030376011629673025,11.2616203224,46089.0
温柔,0.0034038029198941184,0.0004339430232810432,7.84389363875,46089.0
人气,0.003394613721851852,0.00045564017444509535,7.45020722983,46089.0
右上角,0.0033802695874460284,0.00030376011629673025,11.1280889297,46089.0
教学,0.003373515500392502,0.00045564017444509535,7.40390266179,46089.0
60,0.003371997169339755,0.00028206296513267807,11.9547675029,46089.0
xd10,0.003371997169339755,0.00028206296513267807,11.9547675029,46089.0
BGM,0.003371997169339755,0.00028206296513267807,11.9547675029,46089.0
xk,0.003371997169339755,0.00028206296513267807,11.9547675029,46089.0
送大蜜,0.003371997169339755,0.00028206296513267807,11.9547675029,46089.0
kx10,0.003371997169339755,0.00028206296513267807,11.9547675029,46089.0
sq,0.003371997169339755,0.00028206296513267807,11.9547675029,46089.0
竞猜,0.003361854245277615,0.00030376011629673025,11.0674643079,46089.0
接单,0.0033343329088047035,0.00028206296513267807,11.8212361103,46089.0
笔芯,0.003333220168795157,0.00026036581396862593,12.8020653633,46089.0
明哲,0.003328068333424461,0.00030376011629673025,10.9562386728,46089.0
领主,0.003326257618946603,0.0003688515697888867,9.01787572939,46089.0
说话,0.0033130471922510796,0.0006292173837575126,5.26534593254,46089.0
早上好,0.003301110676512834,0.00028206296513267807,11.7034530746,46089.0
支付宝,0.003292484546670572,0.0003254572674607824,10.1164880181,46089.0
一起,0.0032769500554273253,0.000672611686085617,4.87197906789,46089.0
楞楞,0.00325831759185055,0.00026036581396862593,12.5143832909,46089.0
发现,0.0032260111379114327,0.0007377031395777734,4.3730478628,46089.0
尊贵,0.0032222473589544145,0.0003688515697888867,8.73589167805,46089.0
动动,0.003210280630632038,0.00030376011629673025,10.5684731418,46089.0
小手指,0.003199621287248585,0.00030376011629673025,10.533381822,46089.0
晚安,0.0031764860203345705,0.00028206296513267807,11.2616203224,46089.0
一波,0.0031563649520469092,0.00041224587211699103,7.65651075131,46089.0
直接,0.003149820564863634,0.0006509145349215648,4.8390693338,46089.0
几点,0.0031378387857306515,0.0003688515697888867,8.50705010562,46089.0
醉眼,0.0031339413306645837,0.00030376011629673025,10.3171587135,46089.0
检测,0.0031225752141079218,0.00045564017444509535,6.85316043062,46089.0
我信,0.003112612771698236,0.00026036581396862593,11.9547675029,46089.0
0.7,0.003112612771698236,0.00026036581396862593,11.9547675029,46089.0
24,0.003112612771698236,0.00026036581396862593,11.9547675029,46089.0
98k,0.003112612771698236,0.00026036581396862593,11.9547675029,46089.0
单排,0.003112612771698236,0.00026036581396862593,11.9547675029,46089.0
16,0.003112612771698236,0.00026036581396862593,11.9547675029,46089.0
JC,0.003112612771698236,0.00026036581396862593,11.9547675029,46089.0
成盒,0.003112612771698236,0.00026036581396862593,11.9547675029,46089.0
浩爺,0.003112612771698236,0.00026036581396862593,11.9547675029,46089.0
90557,0.003112612771698236,0.00026036581396862593,11.9547675029,46089.0
人想,0.003112612771698236,0.00026036581396862593,11.9547675029,46089.0
参与,0.0031043604640480374,0.0005858230814294083,5.29914331213,46089.0
起来,0.0030941928893184925,0.0007810974419058778,3.96134044655,46089.0
跳伞,0.0030799688756145715,0.00030376011629673025,10.1394775363,46089.0
背包,0.0030748343544220965,0.0003471544186248346,8.85725253506,46089.0
视图,0.003055451821395561,0.00023866866280457377,12.8020653633,46089.0
好像,0.003046784973025017,0.000542428779101304,5.61693090487,46089.0
一把,0.003042956177835058,0.0005207316279372519,5.84361697001,46089.0
坚强,0.003029636985525396,0.0003688515697888867,8.21370229564,46089.0
续费,0.0030160510429820568,0.0002169715116405216,13.900677652,46089.0
不看,0.0030041540774831304,0.0003471544186248346,8.65365357982,46089.0
鱼塘,0.002963952373844518,0.00030376011629673025,9.75754292558,46089.0
啥时候,0.0029605730024214023,0.0003254572674607824,9.09665660724,46089.0
外挂,0.0029591686511028664,0.00030376011629673025,9.74179456862,46089.0
昨天,0.00295769414282562,0.0004990344767731997,5.92683327603,46089.0
不好,0.0029531557810375574,0.0005207316279372519,5.67116653301,46089.0
应该,0.0029472901173633625,0.0006292173837575126,4.68405704204,46089.0
问题,0.0029238964066202354,0.0007377031395777734,3.96351357308,46089.0
四海为家,0.002914177556701165,0.00026036581396862593,11.1926274509,46089.0
每天,0.0029030577359753953,0.0004990344767731997,5.81734904319,46089.0
体验,0.002902940412368678,0.0003905487209529389,7.43297892587,46089.0
更新,0.002888210247842218,0.0004339430232810432,6.65573610564,46089.0
刚刚,0.0028862475206127276,0.0004990344767731997,5.78366356424,46089.0
估计,0.002867593855658834,0.00047733732560914754,6.00747878243,46089.0
压枪,0.002853228374056716,0.00023866866280457377,11.9547675029,46089.0
111111,0.002853228374056716,0.00023866866280457377,11.9547675029,46089.0
久伴,0.002853228374056716,0.00023866866280457377,11.9547675029,46089.0
dpi,0.002853228374056716,0.00023866866280457377,11.9547675029,46089.0
抽主播,0.002853228374056716,0.00023866866280457377,11.9547675029,46089.0
水友,0.002853228374056716,0.00023866866280457377,11.9547675029,46089.0
羽少,0.002853228374056716,0.00023866866280457377,11.9547675029,46089.0
無望,0.002853228374056716,0.00023866866280457377,11.9547675029,46089.0
zs,0.002853228374056716,0.00023866866280457377,11.9547675029,46089.0
这波,0.002853228374056716,0.00023866866280457377,11.9547675029,46089.0
无言,0.0028321879257664512,0.0003254572674607824,8.70218062071,46089.0
钢枪,0.0028265716889409615,0.00026036581396862593,10.8561552143,46089.0
汪汪,0.00281184395951854,0.00028206296513267807,9.96885201925,46089.0
外设,0.0027932474955108593,0.00023866866280457377,11.7034530746,46089.0
